iter	Passed	Remaining
4136	123490	175011
4137	123519	174980
4138	123548	174949
4139	123577	174919
4140	123607	174889
4141	123635	174857
4142	123664	174825
4143	123691	174792
4144	123719	174759
4145	123747	174726
4146	123774	174692
4147	123802	174660
4148	123830	174628
4149	123862	174602
4150	123891	174569
4151	123919	174537
4152	123948	174506
4153	123976	174473
4154	124005	174443
4155	124037	174416
4156	124068	174387
4157	124096	174355
4158	124127	174327
4159	124157	174297
4160	124184	174263
4161	124212	174231
4162	124244	174204
4163	124276	174178
4164	124306	174148
4165	124337	174120
4166	124367	174090
4167	124395	174058
4168	124425	174028
4169	124455	173998
4170	124484	173967
4171	124513	173936
4172	124542	173905
4173	124572	173875
4174	124604	173849
4175	124635	173821
4176	124664	173790
4177	124692	173757
4178	124722	173728
4179	124753	173699
4180	124783	173670
4181	124813	173640
4182	124843	173611
4183	124875	173583
4184	124901	173549
4185	124931	173518
4186	124962	173490
4187	124994	173464
4188	125026	173436
4189	125055	173406
4190	125084	173375
4191	125112	173343
4192	125140	173310
4193	125170	173280
4194	125199	173249
4195	125228	173218
4196	125255	173185
4197	125284	173153
4198	125314	173123
4199	125341	173090
4200	125369	173058
4201	125397	173026
4202	125426	172994
4203	125452	172960
4204	125482	172929
4205	125508	172895
4206	125537	172863
4207	125565	172830
4208	125590	172794
4209	125626	172774
4210	125657	172744
4211	125689	172718
4212	125719	172689
4213	125750	172660
4214	125779	172629
4215	125807	172597
4216	125835	172565
4217	125863	172533
4218	125892	172501
4219	125919	172467
4220	125948	172437
4221	125976	172404
4222	126003	172371
4223	126032	172339
4224	126060	172307
4225	126089	172276
4226	126117	172244
4227	126145	172212
4228	126177	172184
4229	126206	172154
4230	126236	172124
4231	126266	172095
4232	126299	172069
4233	126328	172038
4234	126356	172006
4235	126386	171976
4236	126416	171946
4237	126444	171914
4238	126474	171884
4239	126505	171856
4240	126536	171828
4241	126563	171795
4242	126594	171766
4243	126627	171741
4244	126665	171722
4245	126697	171695
4246	126726	171663
4247	126754	171631
4248	126783	171600
4249	126815	171573
4250	126843	171541
4251	126873	171512
4252	126905	171484
4253	126933	171452
4254	126963	171422
4255	126995	171396
4256	127029	171371
4257	127058	171341
4258	127085	171307
4259	127112	171273
4260	127139	171239
4261	127168	171209
4262	127197	171177
4263	127225	171145
4264	127252	171112
4265	127281	171081
4266	127310	171050
4267	127338	171018
4268	127369	170989
4269	127397	170956
4270	127425	170924
4271	127455	170895
4272	127483	170862
4273	127512	170831
4274	127539	170798
4275	127567	170766
4276	127597	170736
4277	127624	170703
4278	127662	170683
4279	127689	170651
4280	127717	170618
4281	127746	170586
4282	127774	170554
4283	127803	170524
4284	127832	170493
4285	127859	170459
4286	127887	170426
4287	127915	170395
4288	127944	170363
4289	127971	170329
4290	127998	170296
4291	128027	170265
4292	128057	170235
4293	128085	170204
4294	128116	170175
4295	128146	170146
4296	128175	170115
4297	128206	170087
4298	128236	170057
4299	128265	170026
4300	128298	170000
4301	128328	169970
4302	128359	169943
4303	128389	169912
4304	128418	169882
4305	128448	169852
4306	128476	169820
4307	128506	169791
4308	128537	169762
4309	128567	169733
4310	128597	169703
4311	128627	169673
4312	128660	169648
4313	128692	169620
4314	128722	169592
4315	128752	169562
4316	128783	169533
4317	128812	169502
4318	128840	169470
4319	128869	169439
4320	128899	169409
4321	128930	169381
4322	128960	169352
4323	128988	169319
4324	129017	169289
4325	129046	169257
4326	129077	169229
4327	129109	169203
4328	129140	169174
4329	129169	169143
4330	129198	169112
4331	129227	169081
4332	129257	169051
4333	129285	169019
4334	129313	168987
4335	129341	168955
4336	129370	168923
4337	129398	168892
4338	129426	168859
4339	129453	168826
4340	129481	168794
4341	129510	168763
4342	129538	168731
4343	129566	168699
4344	129593	168665
4345	129620	168631
4346	129649	168601
4347	129682	168575
4348	129711	168544
4349	129738	168510
4350	129765	168476
4351	129794	168445
4352	129822	168414
4353	129849	168380
4354	129879	168351
4355	129907	168319
4356	129935	168287
4357	129963	168254
4358	129992	168223
4359	130021	168193
4360	130051	168163
4361	130079	168131
4362	130109	168101
4363	130139	168071
4364	130168	168041
4365	130199	168012
4366	130229	167983
4367	130259	167954
4368	130288	167923
4369	130317	167892
4370	130346	167861
4371	130378	167834
4372	130409	167806
4373	130438	167774
4374	130469	167746
4375	130498	167715
4376	130528	167686
4377	130558	167656
4378	130589	167627
4379	130617	167595
4380	130644	167562
4381	130674	167533
4382	130709	167509
4383	130737	167477
4384	130768	167449
4385	130798	167419
4386	130828	167390
4387	130858	167360
4388	130887	167330
4389	130919	167301
4390	130948	167271
4391	130978	167242
4392	131007	167211
4393	131036	167180
4394	131063	167147
4395	131095	167120
4396	131125	167089
4397	131154	167060
4398	131182	167027
4399	131211	166997
4400	131242	166967
4401	131269	166934
4402	131301	166907
4403	131329	166875
4404	131357	166843
4405	131386	166812
4406	131416	166782
4407	131443	166749
4408	131471	166717
4409	131499	166685
4410	131527	166653
4411	131556	166621
4412	131582	166587
4413	131611	166556
4414	131639	166525
4415	131667	166493
4416	131695	166460
4417	131734	166441
4418	131760	166407
4419	131788	166375
4420	131814	166341
4421	131842	166309
4422	131872	166278
4423	131903	166251
4424	131932	166220
4425	131963	166191
4426	131991	166159
4427	132021	166130
4428	132051	166100
4429	132082	166071
4430	132113	166043
4431	132144	166015
4432	132172	165984
4433	132203	165955
4434	132233	165925
4435	132264	165897
4436	132295	165869
4437	132327	165841
4438	132355	165810
4439	132384	165779
4440	132417	165752
4441	132448	165724
4442	132478	165694
4443	132509	165666
4444	132539	165636
4445	132568	165606
4446	132600	165578
4447	132629	165548
4448	132661	165520
4449	132690	165489
4450	132720	165461
4451	132758	165440
4452	132787	165410
4453	132819	165383
4454	132853	165358
4455	132885	165331
4456	132916	165302
4457	132944	165271
4458	132973	165240
4459	133000	165206
4460	133026	165172
4461	133055	165141
4462	133083	165109
4463	133110	165075
4464	133142	165048
4465	133170	165017
4466	133198	164985
4467	133227	164954
4468	133258	164925
4469	133286	164892
4470	133315	164863
4471	133344	164831
4472	133372	164799
4473	133399	164766
4474	133426	164733
4475	133456	164703
4476	133484	164671
4477	133514	164641
4478	133542	164610
4479	133570	164577
4480	133596	164543
4481	133625	164512
4482	133653	164481
4483	133682	164449
4484	133709	164416
4485	133745	164394
4486	133776	164366
4487	133803	164332
4488	133830	164299
4489	133858	164267
4490	133888	164237
4491	133915	164203
4492	133943	164172
4493	133970	164139
4494	133999	164108
4495	134029	164078
4496	134061	164051
4497	134091	164022
4498	134120	163991
4499	134150	163962
4500	134180	163931
4501	134212	163904
4502	134243	163876
4503	134280	163855
4504	134309	163825
4505	134338	163794
4506	134369	163766
4507	134400	163736
4508	134429	163706
4509	134460	163678
4510	134490	163648
4511	134519	163617
4512	134550	163589
4513	134581	163561
4514	134611	163531
4515	134642	163503
4516	134673	163474
4517	134703	163444
4518	134732	163414
4519	134768	163391
4520	134798	163361
4521	134828	163332
4522	134857	163302
4523	134892	163278
4524	134921	163247
4525	134951	163217
4526	134980	163187
4527	135008	163155
4528	135038	163125
4529	135068	163095
4530	135097	163065
4531	135125	163032
4532	135152	162999
4533	135184	162972
4534	135213	162941
4535	135241	162910
4536	135271	162880
4537	135299	162848
4538	135327	162816
4539	135357	162786
4540	135386	162756
4541	135415	162725
4542	135441	162691
4543	135470	162660
4544	135498	162627
4545	135526	162595
4546	135555	162564
4547	135584	162534
4548	135611	162501
4549	135638	162468
4550	135669	162439
4551	135697	162407
4552	135724	162374
4553	135751	162341
4554	135784	162315
4555	135812	162283
4556	135839	162250
4557	135869	162221
4558	135900	162192
4559	135930	162162
4560	135959	162131
4561	135989	162102
4562	136019	162072
4563	136048	162042
4564	136077	162011
4565	136109	161983
4566	136137	161952
4567	136167	161922
4568	136196	161891
4569	136224	161860
4570	136255	161831
4571	136284	161800
4572	136314	161770
4573	136343	161739
4574	136373	161710
4575	136402	161679
4576	136431	161649
4577	136461	161620
4578	136492	161591
4579	136523	161562
4580	136555	161535
4581	136583	161504
4582	136616	161476
4583	136645	161446
4584	136673	161415
4585	136704	161386
4586	136733	161355
4587	136763	161325
4588	136791	161294
4589	136825	161269
4590	136855	161239
4591	136886	161211
4592	136917	161182
4593	136946	161152
4594	136975	161121
4595	137003	161089
4596	137031	161057
4597	137060	161027
4598	137088	160994
4599	137115	160961
4600	137144	160930
4601	137173	160899
4602	137201	160868
4603	137234	160841
4604	137263	160811
4605	137294	160783
4606	137324	160753
4607	137351	160720
4608	137379	160687
4609	137408	160657
4610	137438	160628
4611	137466	160595
4612	137493	160563
4613	137521	160531
4614	137550	160500
4615	137580	160470
4616	137609	160439
4617	137637	160408
4618	137663	160374
4619	137692	160342
4620	137721	160312
4621	137749	160281
4622	137779	160250
4623	137811	160223
4624	137841	160194
4625	137869	160162
4626	137897	160129
4627	137924	160097
4628	137951	160063
4629	137981	160034
4630	138011	160004
4631	138041	159975
4632	138070	159945
4633	138100	159914
4634	138130	159885
4635	138160	159856
4636	138190	159826
4637	138219	159796
4638	138251	159768
4639	138281	159739
4640	138312	159710
4641	138342	159680
4642	138371	159650
4643	138400	159619
4644	138432	159592
4645	138464	159565
4646	138494	159535
4647	138522	159504
4648	138554	159476
4649	138583	159446
4650	138611	159413
4651	138641	159383
4652	138673	159356
4653	138704	159328
4654	138733	159297
4655	138765	159270
4656	138794	159240
4657	138834	159221
4658	138862	159190
4659	138893	159161
4660	138920	159127
4661	138950	159098
4662	138979	159067
4663	139006	159035
4664	139034	159003
4665	139064	158973
4666	139092	158941
4667	139121	158910
4668	139148	158877
4669	139176	158846
4670	139205	158814
4671	139233	158783
4672	139265	158756
4673	139293	158724
4674	139324	158695
4675	139352	158663
4676	139380	158632
4677	139408	158600
4678	139437	158569
4679	139465	158537
4680	139493	158505
4681	139521	158473
4682	139550	158442
4683	139578	158411
4684	139606	158379
4685	139633	158346
4686	139661	158314
4687	139689	158282
4688	139717	158251
4689	139746	158220
4690	139774	158188
4691	139802	158156
4692	139830	158125
4693	139865	158100
4694	139892	158068
4695	139919	158035
4696	139946	158002
4697	139977	157973
4698	140006	157943
4699	140037	157914
4700	140068	157885
4701	140099	157857
4702	140128	157826
4703	140156	157795
4704	140190	157769
4705	140221	157741
4706	140251	157712
4707	140284	157685
4708	140314	157656
4709	140346	157629
4710	140375	157597
4711	140405	157569
4712	140434	157537
4713	140463	157507
4714	140492	157476
4715	140520	157444
4716	140549	157413
4717	140577	157382
4718	140607	157352
4719	140637	157323
4720	140666	157292
4721	140696	157263
4722	140726	157232
4723	140757	157204
4724	140786	157174
4725	140818	157146
4726	140848	157117
4727	140884	157094
4728	140912	157062
4729	140941	157032
4730	140970	157001
4731	140998	156969
4732	141029	156940
4733	141057	156909
4734	141083	156875
4735	141110	156842
4736	141138	156810
4737	141166	156779
4738	141194	156746
4739	141223	156716
4740	141252	156685
4741	141282	156656
4742	141312	156626
4743	141340	156594
4744	141370	156564
4745	141398	156533
4746	141426	156501
4747	141454	156469
4748	141484	156440
4749	141513	156409
4750	141541	156378
4751	141569	156346
4752	141597	156314
4753	141625	156283
4754	141657	156255
4755	141684	156222
4756	141711	156188
4757	141740	156158
4758	141768	156127
4759	141798	156097
4760	141826	156065
4761	141854	156033
4762	141893	156014
4763	141920	155981
4764	141949	155950
4765	141980	155922
4766	142010	155892
4767	142040	155863
4768	142069	155832
4769	142099	155803
4770	142130	155775
4771	142158	155742
4772	142188	155713
4773	142218	155683
4774	142249	155655
4775	142278	155624
4776	142307	155594
4777	142336	155562
4778	142367	155534
4779	142396	155504
4780	142428	155476
4781	142460	155449
4782	142488	155417
4783	142519	155389
4784	142550	155360
4785	142579	155330
4786	142610	155301
4787	142638	155269
4788	142667	155239
4789	142696	155208
4790	142725	155178
4791	142757	155150
4792	142788	155121
4793	142817	155091
4794	142847	155061
4795	142876	155031
4796	142912	155008
4797	142942	154978
4798	142970	154946
4799	142998	154914
4800	143026	154883
4801	143056	154853
4802	143085	154823
4803	143114	154792
4804	143144	154762
4805	143172	154730
4806	143199	154698
4807	143227	154666
4808	143255	154635
4809	143284	154604
4810	143315	154575
4811	143343	154544
4812	143372	154513
4813	143402	154484
4814	143430	154451
4815	143459	154421
4816	143487	154390
4817	143517	154360
4818	143547	154330
4819	143574	154298
4820	143603	154267
4821	143631	154235
4822	143660	154204
4823	143687	154172
4824	143714	154139
4825	143742	154107
4826	143772	154077
4827	143799	154045
4828	143828	154014
4829	143856	153982
4830	143886	153953
4831	143921	153929
4832	143951	153899
4833	143981	153869
4834	144010	153839
4835	144038	153808
4836	144069	153779
4837	144100	153750
4838	144130	153721
4839	144161	153693
4840	144194	153666
4841	144227	153640
4842	144258	153611
4843	144288	153581
4844	144318	153552
4845	144347	153522
4846	144377	153492
4847	144407	153463
4848	144439	153434
4849	144469	153405
4850	144499	153376
4851	144530	153348
4852	144559	153317
4853	144590	153288
4854	144621	153260
4855	144653	153232
4856	144682	153202
4857	144714	153174
4858	144744	153145
4859	144774	153115
4860	144805	153087
4861	144835	153057
4862	144863	153026
4863	144894	152997
4864	144930	152974
4865	144957	152940
4866	144985	152910
4867	145014	152878
4868	145042	152847
4869	145072	152817
4870	145098	152784
4871	145127	152753
4872	145155	152721
4873	145181	152687
4874	145209	152656
4875	145238	152625
4876	145266	152593
4877	145294	152562
4878	145323	152531
4879	145354	152502
4880	145385	152474
4881	145414	152443
4882	145444	152414
4883	145474	152384
4884	145501	152352
4885	145529	152320
4886	145558	152289
4887	145586	152257
4888	145614	152226
4889	145642	152194
4890	145671	152164
4891	145700	152133
4892	145727	152100
4893	145754	152068
4894	145783	152037
4895	145811	152005
4896	145840	151975
4897	145868	151943
4898	145897	151913
4899	145926	151882
4900	145963	151860
4901	145993	151830
4902	146021	151799
4903	146050	151768
4904	146079	151738
4905	146111	151710
4906	146140	151680
4907	146171	151651
4908	146201	151621
4909	146232	151593
4910	146263	151564
4911	146294	151536
4912	146324	151506
4913	146352	151474
4914	146382	151445
4915	146415	151418
4916	146446	151391
4917	146477	151361
4918	146506	151331
4919	146537	151302
4920	146566	151272
4921	146595	151241
4922	146624	151211
4923	146655	151182
4924	146684	151152
4925	146713	151121
4926	146743	151091
4927	146773	151062
4928	146802	151031
4929	146831	151001
4930	146861	150972
4931	146895	150945
4932	146924	150915
4933	146963	150895
4934	146990	150862
4935	147019	150831
4936	147048	150801
4937	147076	150770
4938	147104	150738
4939	147134	150708
4940	147162	150677
4941	147189	150644
4942	147216	150611
4943	147244	150580
4944	147275	150551
4945	147301	150517
4946	147327	150484
4947	147356	150453
4948	147387	150425
4949	147422	150400
4950	147452	150370
4951	147480	150339
4952	147509	150309
4953	147537	150277
4954	147565	150245
4955	147592	150212
4956	147620	150181
4957	147651	150153
4958	147680	150122
4959	147707	150089
4960	147735	150058
4961	147765	150028
4962	147792	149996
4963	147820	149964
4964	147849	149934
4965	147876	149901
4966	147907	149873
4967	147937	149843
4968	147969	149815
4969	147999	149786
4970	148031	149758
4971	148062	149730
4972	148093	149701
4973	148123	149671
4974	148153	149642
4975	148183	149612
4976	148213	149583
4977	148244	149554
4978	148274	149525
4979	148305	149496
4980	148335	149467
4981	148368	149440
4982	148396	149408
4983	148426	149379
4984	148459	149352
4985	148489	149322
4986	148519	149293
4987	148549	149264
4988	148579	149234
4989	148609	149205
4990	148640	149176
